userId,movieId,rating,timestamp,random_value
1,2058,5.0,964982400,0.05319473324369217
1,2090,5.0,964982838,0.06672375109733597
1,2094,5.0,964982653,0.30002992107355697
1,2105,4.0,964981725,0.2646038153924424
1,2116,5.0,964982876,0.004358162468061533
1,2137,5.0,964982791,0.46387364766605577
1,2139,5.0,964982791,0.08709778567353321
1,2141,5.0,964982838,0.24633412716370884
1,2161,5.0,964981710,0.3296893045704695
1,2174,4.0,964981680,0.3437242622469583
1,2193,4.0,964981710,0.2015705873711987
1,2273,4.0,964982310,0.1574900361077558
1,2329,5.0,964983263,0.12509845084418159
1,2338,2.0,964983546,0.27863755429940695
1,2353,5.0,964983861,0.19722191549359436
1,2366,4.0,964982462,0.18066645551779403
1,2387,5.0,964983123,0.19347058566851227
1,2395,5.0,964981093,0.21495806548810426
1,2414,3.0,964982513,0.5691962474674834
1,2427,5.0,964982242,0.49922549117582804
1,2450,4.0,964982620,0.18981315934581122
1,2478,4.0,964984169,0.0937398219565686
1,2492,4.0,965719662,0.11960671608465001
1,2528,3.0,964982328,0.26222216854386593
1,2542,5.0,964981265,0.5957421344990212
1,2571,5.0,964981888,0.5162775342652275
1,2616,4.0,964983080,0.23621282295888935
1,2640,4.0,964982377,0.5935211999307884
1,2641,5.0,964982620,0.39535299111698585
1,2648,4.0,964983414,0.2434355820041153
1,2654,5.0,964983393,0.42466322658537436
1,2692,5.0,964981855,0.3510630136914442
1,2700,5.0,964980985,0.5929946155168763
1,2761,5.0,964982703,0.24320393544521046
1,2826,4.0,964980523,0.22652112089482257
1,2858,5.0,964980868,0.23328391596629805
1,2872,5.0,964981680,0.5404339405098533
1,2899,5.0,964982703,0.048582815198214946
1,2944,5.0,964981872,0.08910050274396764
1,2948,5.0,964982191,0.06859033953045035
1,2949,5.0,964981888,0.3789341400692372
1,2959,5.0,964983282,0.04947770523135864
1,2987,5.0,964982495,0.016412006458586537
1,2991,5.0,964982271,0.5035204634003352
1,2993,5.0,964982242,0.5154587707912439
1,2997,4.0,964980896,0.08995951467014307
1,3033,5.0,964983762,0.4864179802850763
1,3034,5.0,964982791,0.29537776716647657
1,3062,4.0,964981872,0.008179806741876572
1,3147,5.0,964983873,0.33878755506963254
1,3176,1.0,964983504,0.002077680064203169
1,3243,3.0,964981093,0.09991045597727188
1,3247,3.0,964983108,0.2349953339950892
1,3253,5.0,964981107,0.5662378091650916
1,3273,5.0,964983536,0.49859246345898545
1,3386,5.0,964983484,0.5988324346605494
1,3450,5.0,964981144,0.024252207214984334
1,3578,5.0,964980668,0.10344829534207178
1,3617,4.0,964980683,0.32562130776634135
1,3639,4.0,964982271,0.49108824223471326
1,3703,5.0,964981909,0.05225565763552842
1,3729,5.0,964982363,0.03526819073883236
1,3793,5.0,964981855,0.24467230923735528
1,5060,5.0,964984002,0.4774768293744722
2,3578,4.0,1445714885,0.46603769368088177
2,6874,4.0,1445714952,0.30765797108400583
2,8798,3.5,1445714960,0.1021937902184673
2,46970,4.0,1445715013,0.06303043201295211
2,48516,4.0,1445715064,0.3989877456449056
2,60756,5.0,1445714980,0.04903739648596839
2,74458,4.0,1445714926,0.27577552886775325
2,77455,3.0,1445714941,0.24011326270366873
2,80489,4.5,1445715340,0.5932488592741211
2,80906,5.0,1445715172,0.3294485179965625
2,86345,4.0,1445715166,0.12550697107579611
2,89774,5.0,1445715189,0.5353204236493674
2,99114,3.5,1445714874,0.30355855224573414
2,109487,3.0,1445715145,0.4638587202175123
2,112552,4.0,1445714882,0.3791816615009237
2,114060,2.0,1445715276,0.5464479172255474
2,115713,3.5,1445714854,0.08343126973081072
3,31,0.5,1306463578,0.031719051255959085
3,527,0.5,1306464275,0.002192484754942714
3,688,0.5,1306464228,0.27419669417691706
3,1275,3.5,1306463323,0.03942742751343842
3,1302,0.5,1306464189,0.21637143883696663
3,1371,3.0,1306463561,0.5549763699825642
3,1587,4.5,1306464003,0.06737018058135413
3,2080,0.5,1306463572,0.0983644090271607
3,2090,0.5,1306464261,0.08735375419253377
3,2288,4.0,1306463631,0.10652854931366285
3,2851,5.0,1306463925,0.06323360051035853
3,3024,4.5,1306464054,0.2435217904660244
3,3210,0.5,1306463638,0.12427528906637819
3,3949,0.5,1306464245,0.04396143295443444
3,5181,5.0,1306463718,0.5204897633556532
3,5746,5.0,1306463708,0.2497125646926498
3,5764,4.5,1306464021,0.08772745509862856
3,5919,5.0,1306463825,0.584485204453235
3,6238,0.5,1306464204,0.41257613371679336
3,6835,5.0,1306463670,0.35412068457836554
3,7899,4.5,1306464036,0.5759351648195946
3,7991,5.0,1306463684,0.3140083489649045
3,26409,4.5,1306463993,0.47603490918193736
3,70946,5.0,1306463815,0.2649477849863602
3,72378,0.5,1306464164,0.20013805915401017
4,21,3.0,986935199,0.4788902888120392
4,52,3.0,964622786,0.029979055840745894
4,58,3.0,964538444,0.17471711262690426
4,176,5.0,964622565,0.586019821208191
4,232,5.0,964622684,0.5360890285314148
4,247,3.0,986848894,0.3698351171274703
4,265,5.0,964538468,0.330049241552804
4,319,5.0,945079182,0.5559453163279131
4,348,4.0,964622786,0.1572177000453402
4,351,3.0,986934901,0.09140363207025592
4,357,3.0,964623306,0.3832975401103257
4,417,2.0,945078467,0.038069458191164585
4,450,2.0,986848828,0.24052835974959985
4,457,5.0,945079259,0.10750544818545982
4,539,1.0,964538832,0.23013346378025745
4,595,3.0,986848609,0.33508074052577086
4,608,5.0,964540008,0.14672419643140078
4,708,4.0,986935230,0.047935889325992354
4,800,4.0,945079106,0.33056824226110304
4,892,4.0,964622714,0.42951150808464833
4,899,4.0,945079653,0.5902934265499618
4,904,4.0,945079837,0.3450400787713864
4,910,5.0,945173989,0.38815431069233297
4,912,5.0,945173902,0.3898926822831531
4,914,5.0,945079670,0.18360717212753774
4,930,5.0,964538571,0.19753487363276367
4,937,3.0,986849085,0.5696909096433852
4,1057,3.0,964540578,0.39576428553050236
4,1073,4.0,945079483,0.2913827074694455
4,1077,5.0,945173692,0.1521489377038885
4,1079,2.0,945078946,0.4453933086775139
4,1094,3.0,964538500,0.5529800122805014
4,1136,5.0,986934625,0.31450599248784694
4,1188,5.0,964538500,0.2937222311127633
4,1196,5.0,964538763,0.11320965217270751
4,1198,3.0,964538728,0.3572027956042799
4,1203,5.0,945174025,0.5712637887705571
4,1250,5.0,945174008,0.14693547073163016
4,1259,4.0,964538728,0.35393367128354336
4,1265,4.0,964622684,0.3215956910460873
4,1266,4.0,986849037,0.561898455706945
4,1279,2.0,986934832,0.39707813921074364
4,1282,5.0,945079653,0.41141259190141966
4,1283,5.0,945078690,0.5164211198564759
4,1291,4.0,964538763,0.09455991072364611
4,1304,3.0,945078467,0.14234309896451824
4,1391,1.0,945173766,0.5151446294535764
4,1466,4.0,945173492,0.3001616260655007
4,1517,4.0,945079790,0.4649311789573546
4,1580,3.0,986935244,0.4892008451732621
4,1597,1.0,945079906,0.2624785024662205
4,1617,2.0,945079837,0.22162391517555335
4,1641,4.0,964622758,0.1257645493088596
4,1704,1.0,945629015,0.3855884618422496
4,1719,4.0,945079956,0.04319276363860891
4,1733,5.0,945079143,0.3300447003992397
4,1734,3.0,964539357,0.09108714820198771
4,1834,5.0,945174134,0.014662561930443019
4,1883,4.0,964622642,0.38714925151800705
4,1885,3.0,964622617,0.5099328322084515
4,1892,2.0,964539431,0.4357577449700222
4,1895,4.0,945629179,0.3253600221239069
4,1907,3.0,964540505,0.4169694831147427
4,1914,4.0,964622714,0.5361012961226201
4,1923,3.0,986934870,0.013673969822150522
4,1947,5.0,945079653,0.08761234866904277
4,1966,2.0,964622684,0.34166897207774694
4,1967,5.0,945078967,0.24486170522158912
4,1968,4.0,986934786,0.19067295995680444
4,2019,2.0,945078690,0.24080276254466026
4,2076,4.0,945079052,0.4049029578805038
4,2078,5.0,945079521,0.10693025024044078
4,2109,4.0,986935016,0.13946079359391528
4,2145,3.0,986935328,0.478089500036633
4,2150,5.0,986934738,0.12355724741009066
4,2203,4.0,945079729,0.40795123405875366
4,2204,5.0,964540008,0.5991953935160766
4,2282,1.0,945629238,0.28498848468356575
4,2324,1.0,964622590,0.31977980759996993
4,2390,5.0,945079164,0.10111754080524427
4,2395,3.0,964623306,0.5634141319362952
4,2467,4.0,945079858,0.44783503319776796
4,2599,5.0,964622684,0.2943903249005029
4,2692,5.0,945079013,0.4424217815863317
4,2762,4.0,964539986,0.5964643932507608
4,2770,2.0,945173553,0.09385386421995556
4,2843,5.0,945078814,0.2638944818184298
4,2858,5.0,964539140,0.5457313781384949
4,2874,4.0,986935016,0.31429553727254855
4,2921,4.0,945078708,0.18435025863033527
4,2926,5.0,986934870,0.5686257861601558
4,2959,2.0,945078528,0.31345752383472025
4,2973,2.0,945078946,0.08032115954462771
4,2997,4.0,986848610,0.18247192693013303
4,3033,4.0,986936200,0.049993150335038594
4,3060,4.0,986934884,0.4460450945048253
4,3079,3.0,964778197,0.41950403296139893
4,3083,5.0,964622487,0.09395803102438527
4,3175,1.0,964538930,0.30772362103995055
4,3176,4.0,964539771,0.34355652931573377
4,3317,4.0,986934498,0.4491246297364694
4,3408,4.0,986849238,0.4423853067904632
4,3481,2.0,964538243,0.02067651977176388
4,3489,1.0,986848908,0.4362066451336617
4,3508,5.0,964538351,0.42143424503740845
4,3809,3.0,986936207,0.4381072091490913
4,3851,5.0,986849180,0.07462317941692909
4,3897,4.0,986934465,0.10394267802428736
4,3996,4.0,986849130,0.3445845653722691
4,4020,3.0,986848856,0.03859082490398347
4,4021,4.0,986849180,0.04322877983257445
4,4029,3.0,986849226,4.708147931729023E-4
4,4033,4.0,986849149,0.0905543660713094
4,4034,5.0,986848753,0.33081293775128995
4,4166,3.0,986848700,0.19115694415344775
4,4239,5.0,986848685,0.3545357786858513
4,4347,4.0,1007569586,0.5349870964609287
4,4381,3.0,1007574509,0.12333077706668583
4,4641,1.0,1007569586,0.5113437341675839
4,4741,3.0,1007574532,0.5473246165466639
4,4881,3.0,1007569445,0.2874710808647096
4,4902,4.0,1007569465,0.09589406707158898
5,21,4.0,847435238,0.5633662643317785
5,34,4.0,847434881,0.37128576015353254
5,36,4.0,847435292,0.5196514539446376
5,50,4.0,847434881,0.10665995862918487
5,110,4.0,847434880,0.48210822811874743
5,232,4.0,847435292,0.4180058267672181
5,247,5.0,847435337,0.1826494992892076
5,253,3.0,847435292,0.517505870072133
5,261,4.0,847435238,0.24643319612793269
5,290,5.0,847435311,0.0978866154216359
5,296,5.0,847434748,0.18500255000547727
5,318,3.0,847434880,0.3584465904379037
5,344,3.0,847434802,0.10292910593669113
5,349,3.0,847434832,0.2355227441542448
5,357,2.0,847435238,0.28512011099014567
5,364,3.0,847434882,0.5746204215664016
5,367,4.0,847435129,0.15919650693254495
5,380,2.0,847434748,0.1459232563601922
5,410,3.0,847435292,0.09727377628087874
5,457,4.0,847434801,0.3561227156547946
5,475,5.0,847435311,0.38810941284076406
5,515,3.0,847435129,0.1589472001647656
5,527,5.0,847434960,0.18859842910287505
5,589,3.0,847435258,0.2088099656830279
5,590,5.0,847434747,0.5292134171701666
5,592,3.0,847434747,0.2527161266878877
5,595,5.0,847434832,0.5410291148171641
5,596,5.0,847435292,0.11273950598763594
5,597,3.0,847434962,0.22150380660132507
6,2,4.0,845553522,0.31940022705581417
6,3,5.0,845554296,0.31693485960841705
6,7,4.0,845554264,0.14775959924493398
6,8,3.0,845555281,0.3158432720318328
6,10,3.0,845553253,0.4455622748095682
6,13,3.0,845555588,0.4849486311813038
6,15,4.0,845554505,0.5346949408907558
6,17,4.0,845553559,0.3526757310296358
6,19,2.0,845553382,0.2189467150742006
6,22,5.0,845553875,0.5366864873574
6,25,3.0,845553695,0.04349269066213246
6,31,3.0,845553819,0.09386134549045122
6,34,4.0,845553354,0.49083288173386097
6,36,5.0,845553726,0.5524173244095599
6,41,4.0,845554962,0.09349421351799003
6,43,4.0,845555607,0.2617644358921706
6,45,3.0,845553907,0.4500285615451579
6,46,4.0,845554551,0.2946634035439172
6,47,4.0,845553317,0.4183591042585818
6,54,4.0,845555402,0.5083336823503596
6,60,4.0,845554263,0.21374624709800316
6,61,4.0,845555454,0.07442588709612219
6,62,4.0,845553660,0.22676823820993164
6,65,3.0,845555070,0.40402143943773705
6,66,3.0,845555151,0.3164536297621817
6,86,5.0,845556131,0.512654152926155
6,87,3.0,845555300,0.11180723574492302
6,92,4.0,845555454,0.3429728575664649
6,93,4.0,845554584,0.1556253887889144
6,102,1.0,845555436,0.15508312404326785
6,105,3.0,845553757,0.0868503224092092
6,110,5.0,845553283,0.515844431332678
6,112,4.0,845553994,0.4320940985486681
6,113,3.0,845556257,0.2723581588187757
6,135,3.0,845554987,0.47150006455878823
6,141,4.0,845553586,0.3965841385953205
6,146,4.0,845555607,0.13922026248542185
6,150,4.0,845553110,0.4757432375352073
6,151,4.0,845553586,0.41896982630509805
6,158,4.0,845553660,0.31524736452861113
6,159,3.0,845555006,0.3928944934162967
6,161,3.0,845553253,0.3177921817659136
6,165,3.0,845553146,0.33177705919676215
6,170,3.0,845554263,0.1938362028220545
6,171,3.0,845555402,0.24471776247801813
6,174,3.0,845554479,0.23636588440702577
6,179,1.0,845555362,0.5644790963483874
6,180,2.0,845555006,0.5680127289008893
6,181,3.0,845553938,0.39016926567193744
6,186,3.0,845553619,0.503857445103563
6,189,3.0,845556241,0.42527720746759934
6,195,4.0,845554455,0.07178648754387418
6,201,3.0,845556290,0.5029413689629373
6,204,3.0,845553619,0.4417010545633755
6,205,3.0,845555477,0.5871988374887707
6,207,4.0,845554024,0.5752405469967289
6,208,3.0,845553253,0.055545858857475205
6,210,4.0,845556310,0.12674689015165552
6,212,4.0,845556181,0.4459103767451805
6,217,3.0,845555382,0.31462752681597095
6,218,2.0,845553994,0.11727683140936063
6,222,4.0,845554024,0.02361180103329974
6,225,4.0,845553381,0.0034974434391995546
6,231,3.0,845553174,0.13451246656442706
6,236,4.0,845553559,0.06925665135680792
6,237,4.0,845553875,0.07518946750789779
6,239,3.0,845554987,0.39331481509546484
6,240,3.0,845555571,0.27128777292681283
6,243,3.0,845555588,0.5768669595102358
6,248,5.0,845554263,0.2214503686505057
6,250,4.0,845555588,0.34867866151686755
6,252,4.0,845553619,0.5821358787725766
6,256,3.0,845553726,0.37477908443674113
6,258,3.0,845555172,0.39623088744074797
6,261,4.0,845553695,0.31103317130270014
6,262,5.0,845554551,0.009191517869844734
6,265,3.0,845553726,0.27431596865242813
6,266,3.0,845553457,0.4943819032714202
6,267,3.0,845554376,0.327208113870758
6,270,3.0,845555172,0.4629565860521394
6,273,3.0,845553875,0.42541169454248273
6,274,4.0,845555151,0.3245042575821384
6,282,3.0,845553522,0.08447387679981422
6,289,3.0,845554455,0.06987720491094263
6,291,3.0,845555571,0.5149922556130272
6,292,4.0,845553253,0.49878087331839105
6,293,3.0,845553660,0.37709845378156637
6,302,3.0,845555436,0.4008330215947685
6,303,3.0,845554099,0.10941976036176904
6,310,3.0,845556119,0.2071272465301971
6,312,1.0,845555151,0.34836611590685973
6,313,3.0,845555546,0.4635765138971498
6,315,4.0,845553522,0.14869604623147292
6,316,5.0,845553174,0.5389968580408508
6,317,4.0,845553457,0.15924619616061353
6,318,5.0,845553200,0.13946716004601178
6,327,1.0,845554062,0.4791453851358406
6,329,4.0,845553200,0.07704680972669464
6,330,3.0,845555071,0.37171239430053626
6,339,4.0,845553253,0.3975579612972333
6,340,4.0,845555265,0.031751109645350106
6,342,3.0,845553938,0.5800162820536328
6,343,3.0,845555172,0.1345636875046673
6,344,3.0,845553146,0.17537322617500695
6,347,3.0,845555300,0.09446663507649078
6,348,3.0,845553938,0.3476132718086542
6,350,5.0,845553489,0.21698479859369213
6,351,4.0,845554455,0.18416229949654705
6,353,4.0,845553726,0.5738235380044998
6,356,5.0,845553200,0.29558511499192397
6,357,3.0,845553457,0.15457915812513956
6,358,3.0,845555265,0.34438561349495944
6,359,3.0,845556412,0.5902447532109746
6,362,3.0,845553994,0.07713843880396276
6,367,4.0,845553317,0.37181590224918437
6,370,4.0,845553794,0.3448212238398982
6,371,3.0,845554141,0.4923135000052544
6,374,3.0,845554296,0.17773348221596952
6,381,3.0,845553994,0.5435757833112684
6,383,3.0,845554320,0.4777132341119922
6,405,3.0,845554603,0.4093026321631954
6,410,3.0,845553354,0.1624369413354848
6,416,3.0,845554962,0.1856271816811329
6,419,3.0,845554224,0.04787099657033733
6,426,3.0,845554551,0.43663972254952943
6,432,5.0,845553489,0.17065024792581474
6,434,4.0,845553200,0.31839497516334736
6,437,3.0,845554505,0.21350929663276297
6,440,4.0,845553457,0.4080377508149068
6,445,3.0,845555124,0.5557512068020447
6,454,4.0,845553283,0.13161213672341
6,457,5.0,845553174,0.5512242259273321
6,458,3.0,845555546,0.5511489035715765
6,460,3.0,845555281,0.21848668527836768
6,466,2.0,845553844,0.3288402349246399
6,468,4.0,845553907,0.2614831773277084
6,469,4.0,845555477,0.32981864374254943
6,472,3.0,845555632,0.1787826125932962
6,474,4.0,845553522,0.12430135733734382
6,475,4.0,845554099,0.052897679168943834
6,477,4.0,845554141,0.534364307560423
6,480,5.0,845553200,0.20767811020682647
6,485,3.0,845553794,0.25769551922196343
6,490,3.0,845554584,0.02944827889470203
6,494,3.0,845554176,0.3716384915364894
6,500,5.0,845553354,0.36977444036537366
6,505,3.0,845555317,0.5028148638288973
6,515,4.0,845553794,0.08281023792926645
6,520,3.0,845553844,0.23225782465776568
6,524,3.0,845554479,0.14951819833751478
6,527,3.0,845553426,0.4118414655331074
6,536,3.0,845556181,0.24587753064895823
6,539,3.0,845553426,0.5426064769397381
6,540,3.0,845554099,0.3738146530908897
6,543,3.0,845554099,0.5724444149636959
6,552,3.0,845553875,0.3754702701304954
6,553,5.0,845553559,0.24988945276495478
6,569,4.0,845555342,0.5790670429550543
6,575,3.0,845555070,0.1872144313927132
6,588,5.0,845553146,0.5333903723210293
6,592,3.0,845553109,0.399137310069419
6,594,4.0,845553819,0.4372759708880294
6,595,5.0,845553174,0.5054011063650183
6,597,4.0,845553354,0.573050099893287
6,606,3.0,845555024,0.2305883598888211
6,608,3.0,845553844,0.016959744590080095
6,609,4.0,845555342,0.5726197412329934
6,616,5.0,845554062,0.24078069685630765
6,647,4.0,845555151,0.0674007372614861
6,697,3.0,845556378,0.4634505403146012
6,704,3.0,845555571,0.5044317086113997
6,709,5.0,845555249,0.3173435002334378
6,711,4.0,845555317,0.3668796494946962
6,736,5.0,845553619,0.12809445833976396
6,747,3.0,845555046,0.5708095570428616
6,775,3.0,845556462,0.08970908047277082
6,780,5.0,845556915,0.593108445601601
6,783,5.0,845554584,0.041274662944268736
6,795,3.0,845556506,0.03763150441383156
6,799,3.0,845555656,0.26990185341404405
6,835,4.0,845556194,0.296110044345235
6,837,3.0,845556241,0.3580104161346275
6,838,4.0,845555514,0.5400356437607207
6,839,3.0,845556120,0.5945535307697338
6,881,3.0,845556340,0.2828863424084569
6,888,3.0,845556448,0.17341205405316862
6,979,3.0,845556808,0.26029491423280404
6,981,3.0,845556567,0.43209014631117004
6,986,4.0,845556475,0.27991640537676177
6,999,2.0,845556412,0.19288902649698025
6,1004,4.0,845556506,0.026846512608487916
6,1006,4.0,845556694,0.2831128315754955
6,1042,3.0,845556462,0.1064802116511292
6,1049,5.0,845556694,0.07847519958071036
6,1064,4.0,845556579,0.22578770602274045
6,1073,3.0,845555571,0.3749677397498633
6,1082,4.0,845556278,0.42092528209620916
6,1084,3.0,845555454,0.335430838043863
7,1,4.5,1106635946,0.4472722556973907
7,50,4.5,1106635993,0.12899428546583702
7,58,3.0,1106635520,0.29877279526377376
7,150,4.5,1106635925,0.17208679069066024
7,165,4.0,1106635987,0.2870018559954266
7,260,5.0,1106635933,0.5279854227364665
7,356,5.0,1106635915,0.4081865457103617
7,380,3.0,1106635937,0.5379165277317849
7,466,5.0,1106635532,0.47749267590694233
7,587,2.0,1106635714,0.5052715505828046
7,588,3.0,1106635971,0.5206932128732192
7,589,2.5,1106635940,0.1342099079403637
7,593,5.0,1106635912,0.008007870929950478
7,648,4.0,1106635981,0.07917903368107959
7,920,3.0,1106635685,0.37806365236160555
7,924,4.0,1106712615,0.18450707548355172
7,1101,4.0,1106635502,0.1446415837943794
7,1183,1.5,1106712613,0.5229367256055572
7,1208,4.0,1106635462,0.04716117607315229
7,1210,4.0,1106635965,0.4302620060584119
7,1220,4.5,1106635464,0.366315493616196
7,1240,5.0,1106712575,0.2654417954122439
7,1246,1.5,1106635678,0.35027842134192144
7,1270,5.0,1106635681,0.588204625350264
7,1517,3.5,1106635489,0.40068594725976925
7,1610,4.0,1106635429,0.038107317546056674
7,1617,3.0,1107127060,0.3761683081724351
7,1784,0.5,1106635416,0.49439588338161755
7,1923,1.5,1106635444,0.5874066288352383
7,2019,5.0,1106713565,0.04471996332589301
7,2324,2.0,1106712559,0.41244820561845363
7,2353,3.5,1106635625,0.49002437800309784
7,2529,5.0,1106635640,0.4829091102090566
7,2628,1.5,1106712553,0.43788871184845446
7,2640,3.0,1106635540,0.1373542046579257
7,2671,4.5,1113542732,0.4029603097497344
7,2683,2.0,1106635420,0.5414351537771162
7,2688,2.5,1106713072,0.5364060293532856
7,2701,1.5,1106713076,0.3057704458595272
7,2717,3.5,1106713081,0.23727679185675699
7,3114,4.5,1106635500,0.17948338745758985
7,3408,4.5,1106712549,0.19199161708861034
7,3578,1.5,1106636534,0.05348434705169236
7,3623,1.0,1106712541,0.5681712638941734
7,3793,3.5,1106635630,0.509749671657984
7,3869,5.0,1106635733,0.3480274677067847
7,3994,3.0,1161738301,0.17661584570701183
7,4223,2.0,1106635742,0.03228381247650158
7,4246,2.0,1110855253,0.5108930954661021
7,4306,4.0,1106635524,0.5034444184250189
7,4370,4.5,1106712869,0.2083148094179661
7,4643,1.0,1106635749,0.30505855020138484
7,4844,1.5,1161738352,0.4291701673724261
7,5218,3.5,1106712866,0.263475542496453
7,5445,4.0,1106636707,0.41990723351260506
7,5459,3.0,1106712820,0.031139357796639566
7,5502,1.5,1106635745,0.068922258500548
7,5816,4.5,1106635705,0.5915177001882257
7,5989,4.0,1106636600,0.3769576766829308
7,6333,4.0,1106636516,0.005476609290939627
7,6534,0.5,1157949714,0.5263780259907942
7,6863,4.5,1106712827,0.17325861696576983
7,6934,2.0,1106712812,0.5146955084101985
7,7155,3.0,1173051472,0.2740937144566067
7,7445,4.0,1107473963,0.08415871224672522
7,8207,4.5,1106713442,0.5965962389338294
7,8373,2.0,1108602792,0.04854850655334053
7,8528,4.5,1106636844,0.13437551557595262
7,8636,4.5,1106636511,0.5123502166096169
7,8665,3.5,1108602755,0.16351168399838223
7,8798,4.5,1106636602,0.5940323773420085
7,8808,1.5,1109746594,0.16824091804733965
7,8865,1.0,1106713549,0.123799214061728
7,8907,1.0,1110757877,0.5143703337735384
7,8949,4.0,1110757890,0.2910538336186007
7,8957,4.0,1106636098,0.03630196336682878
7,8958,3.5,1110173697,0.053835451555858005
7,8961,4.0,1106636064,0.5669036086057511
7,8970,2.5,1106636069,0.42973806497589584
7,8972,2.5,1111552650,0.5186194935265338
7,8984,4.0,1106636101,0.32660872903750127
7,30812,3.5,1113353083,0.34074977719120636
7,30816,2.0,1107127004,0.4604802362703533
7,32029,2.0,1118025946,0.15371720475686135
7,32031,1.5,1122940686,0.21926727427129278
7,32296,2.0,1118026013,0.37869338766183047
7,33493,1.0,1121041079,0.0679060126275215
7,33836,1.0,1125442102,0.30852025401430627
7,38388,3.5,1149548381,0.08956068651451088
7,45499,4.0,1157949636,0.3011588806029526
7,45730,0.5,1161738279,0.08900825790024836
7,48997,2.5,1174263740,0.34085884194883975
7,49272,4.5,1165876367,0.27143817336747755
7,49278,3.5,1174263775,0.3844825370580992
7,49286,0.5,1176181731,0.12891392038071003
7,49824,3.0,1173051469,0.11618045766737695
8,2,4.0,839463806,0.2404632190069974
8,21,4.0,839463564,0.09823238089819952
8,32,3.0,839463624,0.44155027002309977
8,34,5.0,839463546,0.4677060063971865
8,39,3.0,839463644,0.5514222944023411
8,47,4.0,839463546,0.5299002612189655
8,110,3.0,839463527,0.5044825216876271
8,141,3.0,839464076,0.019141400928852192
8,186,4.0,839463856,0.24562488823978312
8,236,3.0,839463767,0.21116931812522388
8,252,3.0,839463856,0.35352533204951186
8,253,5.0,839463509,0.38390845845619836
8,282,3.0,839463767,0.025934414837922803
8,317,3.0,839463644,0.5159563742798017
8,356,3.0,839463527,0.2540058406007324
8,357,5.0,839463767,0.03514926076151381
8,367,3.0,839463564,0.48185997074250164
8,377,4.0,839463644,0.21071008182805062
8,380,5.0,839463422,0.50531823989889
8,432,1.0,839463702,0.15798014960563844
8,440,3.0,839463728,0.47386590257592354
8,454,4.0,839463546,0.30319580670955637
